INFO: Connected
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.474461716Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.474461716Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.474461716Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.474461716Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.474461716Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.474461716Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.474461716Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.474461716Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.474461716Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.492326264Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.482482629Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.509834777Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.518089396Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.50168399Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.526626343Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.534739922Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.540864533Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.551552404Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.559965729Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
